id_documento,titulo,fecha
288,Noviembre registró baja incidencia en secuestro; Estrategia Nacional de Seguridad fomenta la paz: presidente,22.12.2022
289,X Cumbre de Líderes de América del Norte abordará migración, cambio climático y seguridad,22.12.2022
290,Presidente supervisa avances del Banco del Bienestar con gobernadores,19.12.2022
291,Presidente recibe a comitiva de Aptiv; darán continuidad a inversiones en el país, afirma,19.12.2022
292,Gobierno busca mejorar servicio aéreo; prioriza diálogo con empresas, afirma presidente,19.12.2022
293,Presidente garantiza constitucionalidad de reformas en materia electoral a favor de la democracia,19.12.2022
294,No habrá cuesta de enero gracias a medidas antiinflación e incremento en pensiones a adultos mayores: presidente,19.12.2022
295,Presidente resalta avance del 75 por ciento en construcción de Presa Santa María en Sinaloa,19.12.2022
296,Presidente celebra triunfo de Argentina en el Mundial de fútbol 2022,19.12.2022
297,Presidente resalta amplia cobertura de programas sociales en comunidad de San Francisco de Lajas en Durango,19.12.2022
298,Presidente supervisa funcionamiento de primera etapa de distrito de riego Alejandro Gascón Mercado,19.12.2022
299,Presidente muestra ferri para visitar Centro Turístico Islas Marías,19.12.2022
300,Presidente inaugura Centro Turístico Islas Marías en Nayarit; fundamental garantizar que sea accesible para visitantes, afirma,16.12.2022
301,Gobierno de México garantiza a personas con discapacidad acceso a pensiones y rehabilitación: presidente,16.12.2022
302,Presidente garantiza investigación por atentado contra el periodista Ciro Gómez Leyva,16.12.2022
303,Centro Turístico Islas Marías será inaugurado este viernes como sitio de esparcimiento y recreación de la historia, destaca presidente,16.12.2022
304,Presidente asiste al 4° Informe Anual de Labores del Poder Judicial de la Federación del ministro Arturo Zaldívar Lelo de Larrea,16.12.2022
305,Presidente agradece a senadores aprobación de reformas en Ley Electoral; iniciativa regresa a Cámara de Diputados,16.12.2022
306,México tiene futuro y porvenir: presidente; federación impulsa inversión pública y bienestar,16.12.2022
307,Presidente resalta buen gobierno de Miguel Barbosa en Puebla durante homenaje póstumo,16.12.2022
308,Alianza para el bienestar en América Latina impulsará economía y ordenará flujo migratorio,16.12.2022
309,Presidente rendirá homenaje a Miguel Barbosa en Puebla,16.12.2022
310,Presidente lamenta fallecimiento del gobernador de Puebla, Miguel Barbosa,13.12.2022
311,Presidente inaugurará complejo turístico de las Islas Marías este viernes,13.12.2022
312,Presidente presentará a Joseph Biden plan de sustitución de importaciones; significará inversiones, afirma,13.12.2022
313,COVID-19 en México registra seis semanas de incremento por temporada de frío; apunta a convertirse en enfermedad estacional,13.12.2022
314,Presidentes de México y Estados Unidos refrendan amistad y respeto a las soberanías en el aniversario 200 de la relación diplomática,13.12.2022
315,Avanza construcción del Tren Toluca-Ciudad de México; presidente destaca coordinación entre gobierno y empresas,13.12.2022
316,Sin daños mayores tras sismo con epicentro en Tecpan, Guerrero, destaca presidente,13.12.2022
317,Presidente constata avances en obras hidráulicas en beneficio de cuatro estados,13.12.2022
318,Presidente se compromete a corregir modificaciones imprevistas en reforma electoral; estarán apegadas a la Constitución, afirma,13.12.2022
319,México concluirá 2022 con buenos resultados económicos: presidente; inflación baja a 7.80 por ciento en noviembre,13.12.2022
320,Tren Maya utilizará diésel no contaminante de refinería Deer Park,08.12.2022
321,Gobierno de México impulsa el rescate arqueológico más importante en la historia del sureste del país: presidente,08.12.2022
322,Presidente se pronuncia sobre hechos en Perú; reafirma política de no intervención y autodeterminación de los pueblos,08.12.2022
323,Reforma a Ley Electoral reduce gastos del INE en más de 3 mil 500 millones de pesos: presidente,08.12.2022
324,Presidente expresa solidaridad a vicepresidenta de Argentina, Cristina Fernández,08.12.2022
325,Programa de regularización de vehículos de procedencia extranjera recauda 2 mil millones de pesos,08.12.2022
326,Guardia Nacional garantiza protección a connacionales a través de programa Héroes Paisanos,08.12.2022
327,Fuerzas Armadas ayudan a revertir robo de combustibles: presidente,08.12.2022
328,Inicia Plan de Salud IMSS Bienestar en Campeche,08.12.2022
329,Empresa a cargo de Sedena administrará aeropuertos de Chetumal, Palenque y Campeche, anuncia presidente,08.12.2022
330,Gobierno procura bienestar y seguridad en Campeche; Tren Maya representa inversión histórica en la región, afirma presidente,05.12.2022
331,Tren Maya es obra única y cuida el ambiente, afirma presidente en Tulum,05.12.2022
332,Fuerte de San Juan Ulúa simboliza libertad, afirma presidente; inaugura primera etapa de restauración del inmueble,05.12.2022
333,Incidencia delictiva a la baja es resultado de estrategia federal de pacificación, afirma presidente en sesión del Consejo Nacional de Seguridad Pública,05.12.2022
334,Avanza combate al robo de combustible en el país y en Veracruz, asegura presidente; genera ahorros diarios superiores a los 231 mil mdp,05.12.2022
335,Sembrando Vida reduce cultivo de plantas para la fabricación de drogas, resalta presidente; Cuarta Transformación fomenta bienestar a través del Humanismo Mexicano, afirma,05.12.2022
336,Presidentes de México y Colombia dialogarán sobre prevención de tráfico y consumo de drogas,05.12.2022
337,Salario mínimo aumentará 20 por ciento en 2023; incremento es resultado del consenso entre gobierno, empresas y sector obrero,05.12.2022
338,Inicia implementación del Plan de Salud para el Bienestar en Veracruz,05.12.2022
339,Presidente enviará terna de candidatos para la Comisión Federal de Competencia Económica,05.12.2022
340,Presidente asistirá a Cumbre de la Alianza del Pacífico el 14 de diciembre en Perú,30.11.2022
341,Plan de Salud para el Bienestar en Guerrero atenderá a la población abierta con todos los servicios médicos, anuncia presidente,30.11.2022
342,Presidente se reúne con directivos de Mondelēz International y Grupo Bimbo; destaca pago de impuestos por más de 6 mil MDP,30.11.2022
343,Presidente prevé enviar el fin de semana leyes secundarias en materia electoral,30.11.2022
344,Rescate del ISSSTE avanza en beneficio de trabajadores del Estado: presidente;  aumenta productividad médica en siete estados por IMSS Bienestar,30.11.2022
345,Gobierno da seguimiento a tendencia de COVID-19 en el país; registra incremento mínimo por temporada de frío,30.11.2022
346,Presidente entrega Premio Nacional de Deportes 2022; anuncia apoyos directos a deportistas en 2023,30.11.2022
347,Recuperación económica del país es lo más destacado de este año: presidente,30.11.2022
348,Presidente agradece al pueblo de México apoyo durante cuatro años de la Cuarta Transformación,30.11.2022
349,En México hay crecimiento económico y Programas para el Bienestar benefician al 85 por ciento del pueblo, afirma presidente,30.11.2022
350,‘Humanismo Mexicano’ es el modelo de gobierno de la Cuarta Transformación, afirma presidente en aniversario 4 del inicio de su administración​​​​​​​,27.11.2022
351,Discurso del presidente Andrés Manuel López Obrador en la Celebración por 4 Años de Transformación,27.11.2022
352,Presidente envía mensaje de ánimo a Selección Mexicana de Fútbol,27.11.2022
353,Presidente lamenta fallecimiento del actor Héctor Bonilla,27.11.2022
354,Presidente resalta hermandad entre México y Colombia,27.11.2022
355,Presidente recibe visita oficial de Gustavo Petro, presidente de Colombia,27.11.2022
356,Presidente anuncia visita de Joseph Biden, primer mandatario de Estados Unidos, en enero de 2023,27.11.2022
357,Presidente lamenta asesinato de coordinador estatal de la Guardia Nacional en Zacatecas,27.11.2022
358,Presidente destaca acercamiento con Ecuador para lograr acuerdo comercial en beneficio de ambas naciones,27.11.2022
359,Presidente recibe visita oficial de su homólogo de República del Ecuador, Guillermo Lasso Mendoza,27.11.2022
360,Llegó el momento de definir teóricamente política de la 4T, afirma presidente; presentará concepto el 27 de noviembre en el Zócalo,24.11.2022
361,Reforma a leyes secundarias en materia electoral generará ahorros y una auténtica democracia: presidente,24.11.2022
362,Presidente destaca relación fraterna con Chile en visita del mandatario Gabriel Boric Font,24.11.2022
363,Presidente recibe visita oficial de Gabriel Boric Font, presidente de Chile,24.11.2022
364,Presidente conmemora Día de la Armada en Colima; Fuerzas Armadas son instituciones sólidas que respaldan al país, afirma,24.11.2022
365,Cofepris presenta acciones de control de precursores químicos para enfrentar fabricación de sustancias ilícitas,24.11.2022
366,Administración de la Secretaría de Marina en puerto de Manzanillo se traduce en más seguridad para Colima: presidente,24.11.2022
367,Cumbre de la Alianza del Pacífico en México se suspende; presidente propone viajar a Perú para realizar encuentro,24.11.2022
368,Gobierno de México no aceptará ingreso de maíz amarillo para consumo humano, afirma presidente,24.11.2022
369,Estrategia de Seguridad funciona por atención al pueblo: presidente; destaca tendencia a la baja en secuestro,24.11.2022
370,Recaudación en aduanas marítimas e interiores contribuye a estabilidad de las finanzas públicas del país,22.11.2022
371,Presidente recibe cartas credenciales de embajadores de Chile, Jordania y Argelia,22.11.2022
372,Presidente se reúne con directivos de la NFL previo al juego de San Francisco contra Arizona en la Ciudad de México,22.11.2022
373,Presidente homenajea a Ricardo Flores Magón en su centenario luctuoso; ideales de democracia y distribución de la riqueza están vigentes, afirma,22.11.2022
374,Discurso del presidente Andrés Manuel López Obrador en el Centenario Luctuoso de Ricardo Flores Magón,22.11.2022
375,Cumbre de la Alianza del Pacífico podría cancelarse por ausencia de Perú: presidente,22.11.2022
376,Presidente convoca a celebrar logros de la Cuarta Transformación en marcha del 27 de noviembre,22.11.2022
377,Pueblo y Fuerzas Armadas mantienen convivencia fraterna, afirma presidente en conmemoración del 112 Aniversario de la Revolución Mexicana,22.11.2022
378,Fotogalería. 112 Aniversario de la Revolución Mexicana,22.11.2022
379,Discurso del presidente Andrés Manuel López Obrador en el 112 Aniversario de la Revolución Mexicana,22.11.2022
380,Presidente inaugura Comunidad Mexicana de Hemodiálisis en Toluca,19.11.2022
381,Conagua podría atraer talento de egresados de Universidad para el Bienestar,19.11.2022
382,Universidades para el Bienestar garantizan acceso a jóvenes a educación superior, afirma presidente; inaugura sede en Áporo, Michoacán,19.11.2022
383,Universidades del Bienestar Benito Juárez especializadas en Medicina y Enfermería revertirán déficit de personal de la salud, reafirma presidente,19.11.2022
384,Becas para estudiantes universitarios aumentarán en 2023, anuncia presidente,19.11.2022
385,México recibirá 60 mil mdd en remesas, informa presidente,19.11.2022
386,Gobierno federal trabaja en instalación de nuevo depósito de residuos sólidos en Veracruz; sustituirá tiradero «Las Matas»,19.11.2022
387,Presidente envía condolencias a familiares de fallecidos en incidente aéreo en Aguascalientes,19.11.2022
388,Gobierno de México insistirá en aprobación de reforma electoral, afirma presidente,19.11.2022
389,Presidente descarta riesgo para la salud pública en México por gripe aviar,19.11.2022
390,Presidente encabeza entrega del Premio Nacional de Artes y Literatura 2020-2021,17.11.2022
391,México mantiene postura de paz ante conflicto entre Rusia y Ucrania,17.11.2022
392,Presidente llama a mexicanos a defender la democracia; podría reformar ley secundaria en materia electoral,17.11.2022
393,Presidente encabezará marcha el 27 de noviembre por el cuarto aniversario del inicio de la Cuarta Transformación,17.11.2022
394,Recuperación económica de México se refleja en creación de empleos y salario de trabajadores, asegura presidente en 113 Asamblea del IMSS,17.11.2022
